,kingdom,phylum,class,order,family,genus,species
ASV_421,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_229,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_215,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_847,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_caledonium
ASV_509,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae
ASV_561,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_451,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_809,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_256,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_855,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,unidentified
ASV_75,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Cetraspora,unidentified
ASV_514,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_57,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_102,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,unidentified
ASV_124,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_399,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_331,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Cetraspora,unidentified
ASV_284,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified
ASV_716,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_643,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_285,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified
ASV_302,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_caledonium
ASV_400,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_431,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_511,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_914,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_912,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,unidentified,unidentified
ASV_639,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_604,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_caledonium
ASV_262,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_94,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_183,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_378,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_61,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_679,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_539,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_730,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_184,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_886,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,unidentified,unidentified
ASV_101,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_987,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_916,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora_epigaea
ASV_89,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_353,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_962,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified
ASV_825,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Cetraspora,unidentified
ASV_746,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_792,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Cetraspora,unidentified
ASV_644,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,unidentified,unidentified
ASV_329,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_201,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_678,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_938,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_282,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_481,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae
ASV_5,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_95,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_490,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_347,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_69,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_21,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_909,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_522,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_caledonium
ASV_306,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_756,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_503,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae
ASV_567,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_710,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_849,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_667,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_794,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_507,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora_epigaea
ASV_616,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora_epigaea
ASV_176,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_161,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_333,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_171,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_550,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_934,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_568,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,unidentified
ASV_737,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,unidentified,unidentified
ASV_733,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_216,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_622,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_caledonium
ASV_81,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_988,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,unidentified
ASV_623,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_252,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,unidentified,unidentified
ASV_945,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_244,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,unidentified,unidentified
ASV_274,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_729,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_931,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,unidentified
ASV_146,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_108,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Cetraspora,unidentified
ASV_556,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_159,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_221,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_873,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_485,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,unidentified
ASV_612,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_316,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_189,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_caledonium
ASV_382,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_764,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_558,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_163,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_819,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_185,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,unidentified
ASV_78,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_66,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_749,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_251,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_71,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_207,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_930,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_50,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_602,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,unidentified,unidentified
ASV_48,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_caledonium
ASV_413,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_220,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_715,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_480,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_411,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus_claroideum
ASV_155,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified
ASV_596,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_728,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_929,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_822,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,unidentified
ASV_660,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_489,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_646,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_591,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae
ASV_391,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Cetraspora,unidentified
ASV_254,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_338,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora_epigaea
ASV_925,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,unidentified
ASV_973,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,unidentified
ASV_404,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_127,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_748,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_293,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_858,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_761,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_468,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_449,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_900,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_647,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_393,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_784,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,unidentified,unidentified
ASV_595,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_227,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_20,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_250,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,unidentified
ASV_99,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_235,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_38,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_555,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_406,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_439,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_371,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_145,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_caledonium
ASV_896,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Cetraspora,unidentified
ASV_722,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_699,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_428,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_80,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_456,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_389,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_236,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_955,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,unidentified
ASV_884,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_525,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_673,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Cetraspora,unidentified
ASV_606,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_65,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_657,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_305,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_871,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_698,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_953,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_280,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_447,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_665,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_424,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_725,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_575,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_caledonium
ASV_726,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_366,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_caledonium
ASV_893,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_178,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_664,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_222,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_835,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_656,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_425,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_972,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae
ASV_796,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus_claroideum
ASV_342,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae
ASV_495,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_635,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_173,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_275,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_270,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_641,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_200,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_564,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,unidentified,unidentified
ASV_416,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,unidentified
ASV_594,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_426,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_949,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_283,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora_epigaea
ASV_718,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_436,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae
ASV_814,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_629,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,unidentified
ASV_41,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_caledonium
ASV_578,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_979,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_484,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_caledonium
ASV_532,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_777,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_466,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,Palaeospora_spainiae
ASV_402,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,unidentified,unidentified
ASV_362,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_574,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,unidentified
ASV_79,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,unidentified,unidentified,unidentified
ASV_369,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_890,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,unidentified,unidentified
ASV_817,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,Ambispora,Ambispora_fennica
ASV_598,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae
ASV_450,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_336,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_152,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_mosseae
ASV_982,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Ambisporaceae,unidentified,unidentified
ASV_206,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_377,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_303,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_6,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
ASV_149,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis,Funneliformis_caledonium
ASV_287,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,unidentified
ASV_852,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,unidentified
ASV_9,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,unidentified
